Date,open,high,low,close,Volume,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend
2022-04-12 20:00:00,5.341,5.633,5.332,5.593,229936.86,5.593,[],None,0.8372093023255802,0.13289036544850502,0.02990033222591474,5.84075,0
2022-04-13 00:00:00,5.592,5.637,5.464,5.517,138430.08,5.517,[],None,0.43352601156069165,0.26011560693641705,0.3063583815028913,5.8077000000000005,0
2022-04-13 04:00:00,5.517,5.593,5.499,5.539,150372.7,5.539,"['spanning top', 'inverse hammer']",None,0.23404255319148173,0.574468085106384,0.1914893617021343,5.7706,0
2022-04-13 08:00:00,5.539,5.565,5.471,5.482,119024.74,5.482,['bearish engulfing'],None,0.606382978723397,0.2765957446808575,0.11702127659574559,5.7282,0
2022-04-13 12:00:00,5.483,5.882,5.432,5.781,294197.38,5.781,[],None,0.6622222222222234,0.22444444444444475,0.11333333333333188,5.70315,0
2022-04-13 16:00:00,5.78,6.0,5.659,5.766,290883.7,5.766,[],None,0.04105571847507398,0.6451612903225795,0.3137829912023465,5.6813,0
2022-04-13 20:00:00,5.765,5.9,5.731,5.873,150841.78,5.873,['bullish engulfing'],None,0.6390532544378712,0.1597633136094678,0.201183431952661,5.663549999999999,0
2022-04-14 00:00:00,5.868,6.12,5.862,5.989,263713.89,5.989,[],None,0.4689922480620138,0.507751937984497,0.023255813953489253,5.6408000000000005,0
2022-04-14 04:00:00,5.987,6.056,5.893,5.916,132679.69,5.916,[],None,0.4355828220858872,0.4233128834355819,0.14110429447853093,5.630599999999999,0
2022-04-14 08:00:00,5.913,5.969,5.727,5.737,226241.21,5.737,[],None,0.727272727272728,0.23140495867768615,0.0413223140495859,5.622850000000001,0
2022-04-14 12:00:00,5.746,5.868,5.45,5.474,385661.6,5.474,['three black crows'],None,0.6507177033492827,0.2918660287081336,0.05741626794258376,5.600149999999999,0
2022-04-14 16:00:00,5.475,5.566,5.429,5.501,268057.53,5.501,['spanning top'],None,0.18978102189781584,0.4744525547445234,0.3357664233576607,5.60375,0
2022-04-14 20:00:00,5.501,5.611,5.489,5.547,113775.55,5.547,['inverse hammer'],None,0.37704918032786405,0.5245901639344271,0.09836065573770873,5.6023499999999995,0
2022-04-15 00:00:00,5.549,5.676,5.526,5.616,155258.92,5.616,['three white soldiers'],None,0.4466666666666608,0.40000000000000235,0.15333333333333682,5.608499999999999,0
2022-04-15 04:00:00,5.62,5.675,5.542,5.591,150701.02,5.591,['spanning top'],None,0.21804511278195424,0.41353383458646403,0.36842105263158176,5.6183,0
2022-04-15 08:00:00,5.59,5.608,5.51,5.572,144080.12,5.572,"['spanning top', 'hanging man']",None,0.18367346938775325,0.18367346938775325,0.6326530612244935,5.62675,0
2022-04-15 12:00:00,5.573,5.618,5.468,5.589,219934.23,5.589,"['bullish harami', 'spanning top', 'hammer']",None,0.10666666666666651,0.1933333333333323,0.7000000000000012,5.6259,0
2022-04-15 16:00:00,5.589,5.677,5.552,5.563,256531.93,5.563,"['spanning top', 'bearish engulfing', 'shooting star']",None,0.2080000000000055,0.7039999999999935,0.08800000000000097,5.62875,0
2022-04-15 20:00:00,5.565,5.62,5.51,5.582,104951.3,5.582,"['bullish harami', 'spanning top']",None,0.15454545454544918,0.3454545454545468,0.500000000000004,5.6282499999999995,0
2022-04-16 00:00:00,5.583,5.601,5.564,5.578,65446.12,5.578,[],None,0.13513513513513253,0.48648648648648196,0.3783783783783855,5.6403,0
2022-04-16 04:00:00,5.578,5.59,5.528,5.562,70618.34,5.562,"['spanning top', 'hanging man']",None,0.2580645161290313,0.19354838709676633,0.5483870967742023,5.63875,0
2022-04-16 08:00:00,5.567,5.59,5.51,5.573,106781.68,5.573,['bullish harami'],None,0.07500000000000277,0.21249999999999306,0.7125000000000041,5.64155,0
2022-04-16 12:00:00,5.569,5.588,5.39,5.418,211161.16,5.418,[],None,0.7626262626262601,0.09595959595959641,0.1414141414141435,5.6355,0
2022-04-16 16:00:00,5.415,5.544,5.407,5.497,108112.97,5.497,[],None,0.5985401459854023,0.3430656934306559,0.05839416058394184,5.6362499999999995,0
2022-04-16 20:00:00,5.492,5.559,5.48,5.483,82869.36,5.483,"['spanning top', 'bearish harami', 'shooting star']",None,0.1139240506329161,0.8481012658227898,0.03797468354429412,5.6213500000000005,0
2022-04-17 00:00:00,5.483,5.64,5.426,5.51,172810.89,5.51,"['spanning top', 'bullish engulfing']",None,0.12616822429906632,0.6074766355140195,0.26635514018691414,5.608549999999999,0
2022-04-17 04:00:00,5.512,5.555,5.425,5.488,78388.47,5.488,"['spanning top', 'dark cloud cover']",None,0.1846153846153781,0.3307692307692322,0.4846153846153897,5.5893,0
2022-04-17 08:00:00,5.486,5.54,5.486,5.507,76788.18,5.507,"['spanning top', 'piercing line', 'inverse hammer']",None,0.38888888888888523,0.6111111111111147,0.0,5.5652,0
2022-04-17 12:00:00,5.509,5.592,5.48,5.566,110234.24,5.566,[],None,0.5089285714285705,0.232142857142857,0.2589285714285725,5.547700000000001,0
2022-04-17 16:00:00,5.561,5.6,5.466,5.569,196643.28,5.569,"['spanning top', 'three white soldiers']",None,0.05970149253731373,0.23134328358208822,0.7089552238805981,5.5393,0
2022-04-17 20:00:00,5.574,5.585,5.36,5.402,268892.43,5.402,['bearish engulfing'],None,0.7644444444444444,0.0488888888888895,0.18666666666666615,5.5357,0
2022-04-18 00:00:00,5.407,5.407,5.326,5.336,120568.81,5.336,[],None,0.8765432098765354,0.0,0.12345679012346451,5.52745,0
2022-04-18 04:00:00,5.336,5.342,5.093,5.162,314208.22,5.162,['three black crows'],None,0.698795180722894,0.024096385542166053,0.27710843373493993,5.5082,0
2022-04-18 08:00:00,5.158,5.233,5.052,5.131,222859.61,5.131,"['three black crows', 'spanning top']",None,0.14917127071823275,0.41436464088397384,0.4364640883977934,5.48395,0
2022-04-18 12:00:00,5.131,5.333,5.083,5.168,413736.4,5.168,"['bullish engulfing', 'inverse hammer']",None,0.1479999999999997,0.6600000000000001,0.19200000000000017,5.4628,0
2022-04-18 16:00:00,5.168,5.5,5.091,5.427,512033.62,5.427,[],None,0.6332518337408303,0.17848410757946315,0.18826405867970658,5.45555,0
2022-04-18 20:00:00,5.431,5.595,5.33,5.528,349175.77,5.528,['three white soldiers'],None,0.3660377358490553,0.2528301886792462,0.3811320754716985,5.4525,0
2022-04-19 00:00:00,5.53,5.588,5.33,5.371,295182.92,5.371,['bearish engulfing'],None,0.6162790697674411,0.22480620155038694,0.15891472868217196,5.4429,0
2022-04-19 04:00:00,5.369,5.462,5.357,5.385,198130.72,5.385,"['spanning top', 'inverse hammer']",None,0.1523809523809532,0.7333333333333362,0.11428571428571066,5.43305,0
2022-04-19 08:00:00,5.385,5.517,5.312,5.326,396261.18,5.326,"['bearish engulfing', 'shooting star']",None,0.2878048780487812,0.6439024390243928,0.06829268292682605,5.42045,0
2022-04-19 12:00:00,5.324,5.609,5.281,5.509,536994.55,5.509,['bullish engulfing'],None,0.5640243902439035,0.30487804878048647,0.1310975609756101,5.4178,0
2022-04-19 16:00:00,5.509,5.532,5.39,5.45,476610.72,5.45,[],None,0.415492957746479,0.1619718309859129,0.4225352112676081,5.41165,0
2022-04-19 20:00:00,5.448,5.523,5.407,5.486,178139.93,5.486,[],None,0.3275862068965472,0.31896551724137956,0.35344827586207317,5.41505,0
2022-04-20 00:00:00,5.486,5.701,5.441,5.67,381899.19,5.67,[],None,0.707692307692309,0.11923076923076815,0.17307692307692293,5.4237,0
2022-04-20 04:00:00,5.67,5.7,5.465,5.525,319901.79,5.525,[],None,0.617021276595742,0.12765957446808598,0.25531914893617197,5.4258,0
2022-04-20 08:00:00,5.525,5.759,5.524,5.732,383706.53,5.732,['bullish engulfing'],None,0.8808510638297854,0.11489361702127701,0.004255319148937586,5.4369,0
2022-04-20 12:00:00,5.729,5.749,5.363,5.412,779582.32,5.412,[],None,0.8212435233160642,0.05181347150258967,0.12694300518134607,5.4331000000000005,0
2022-04-20 16:00:00,5.415,5.46,5.338,5.398,374440.68,5.398,['spanning top'],None,0.13934426229508495,0.3688524590163932,0.49180327868852186,5.42765,0
2022-04-20 20:00:00,5.402,5.481,5.36,5.397,211748.03,5.397,[],None,0.04132231404958605,0.6528925619834713,0.30578512396694263,5.4192,0
2022-04-21 00:00:00,5.393,5.548,5.35,5.51,318655.98,5.51,['bullish engulfing'],None,0.5909090909090897,0.19191919191919282,0.2171717171717175,5.41625,0
2022-04-21 04:00:00,5.512,5.544,5.382,5.441,292953.03,5.441,[],None,0.43827160493827017,0.19753086419753113,0.3641975308641987,5.4182,0
2022-04-21 08:00:00,5.444,5.72,5.391,5.592,579347.36,5.592,[],None,0.4498480243161088,0.3890577507598791,0.1610942249240121,5.430999999999999,0
2022-04-21 12:00:00,5.601,5.779,5.477,5.477,909396.77,5.477,['dark cloud cover'],None,0.41059602649006566,0.5894039735099343,0.0,5.44675,0
2022-04-21 16:00:00,5.476,5.54,5.414,5.422,362920.66,5.422,[],None,0.4285714285714296,0.507936507936507,0.06349206349206338,5.4613,0
2022-04-21 20:00:00,5.42,5.43,5.166,5.203,541329.5,5.203,['three black crows'],None,0.8219696969696977,0.037878787878787165,0.1401515151515152,5.46305,0
2022-04-22 00:00:00,5.205,5.284,5.139,5.199,301220.17,5.199,[],None,0.04137931034482928,0.5448275862068963,0.41379310344827436,5.45165,1
2022-04-22 04:00:00,5.199,5.248,5.141,5.232,237726.35,5.232,"['bullish engulfing', 'hammer']",None,0.30841121495327384,0.14953271028037368,0.5420560747663525,5.43685,0
2022-04-22 08:00:00,5.232,5.232,5.055,5.188,348283.37,5.188,"['bearish engulfing', 'hanging man']",None,0.24858757062147097,0.0,0.751412429378529,5.4277,0
2022-04-22 12:00:00,5.183,5.219,5.075,5.094,337936.04,5.094,[],None,0.6180555555555517,0.2500000000000031,0.13194444444444522,5.41315,0
2022-04-22 16:00:00,5.09,5.2,5.057,5.15,373948.12,5.15,[],None,0.41958041958042364,0.3496503496503489,0.23076923076922742,5.40435,0
2022-04-22 20:00:00,5.155,5.178,5.1,5.144,126281.34,5.144,['spanning top'],None,0.14102564102564205,0.29487179487178977,0.5641025641025682,5.386100000000001,0
2022-04-23 00:00:00,5.142,5.146,5.082,5.093,145032.73,5.093,[],None,0.7656250000000052,0.06249999999999306,0.17187500000000172,5.368250000000001,0
2022-04-23 04:00:00,5.096,5.134,5.041,5.047,154376.01,5.047,['three black crows'],None,0.5268817204301117,0.40860215053763727,0.06451612903225099,5.3463,0
2022-04-23 08:00:00,5.05,5.1,5.02,5.054,192267.95,5.054,['bullish harami'],None,0.050000000000005554,0.5749999999999916,0.3750000000000028,5.3155,0
2022-04-23 12:00:00,5.055,5.119,5.024,5.088,200754.96,5.088,[],None,0.3473684210526363,0.32631578947368184,0.32631578947368184,5.29365,0
2022-04-23 16:00:00,5.089,5.141,5.0,5.075,357710.49,5.075,['spanning top'],None,0.09929078014184563,0.3687943262411319,0.5319148936170225,5.260800000000001,0
2022-04-23 20:00:00,5.075,5.119,4.93,4.942,277538.34,4.942,[],None,0.7037037037037035,0.2328042328042306,0.06349206349206588,5.237299999999999,0
2022-04-24 00:00:00,4.942,5.1,4.843,5.047,382738.76,5.047,[],None,0.4085603112840454,0.20622568093385216,0.3852140077821024,5.21975,0
2022-04-24 04:00:00,5.042,5.08,4.9,4.961,215175.64,4.961,[],None,0.449999999999998,0.21111111111111286,0.33888888888888913,5.1979500000000005,0
2022-04-24 08:00:00,4.962,4.985,4.856,4.888,353109.65,4.888,[],None,0.57364341085271,0.1782945736434147,0.24806201550387533,5.16685,0
2022-04-24 12:00:00,4.887,4.96,4.803,4.865,309370.25,4.865,"['three black crows', 'spanning top']",None,0.1401273885350277,0.4649681528662445,0.3949044585987278,5.138050000000001,0
2022-04-24 16:00:00,4.863,4.992,4.768,4.927,432665.98,4.927,['bullish engulfing'],None,0.28571428571428176,0.2901785714285729,0.42410714285714535,5.1048,0
2022-04-24 20:00:00,4.927,5.0,4.827,4.844,241878.31,4.844,['bearish engulfing'],None,0.47976878612716345,0.4219653179190773,0.09826589595375922,5.07315,0
2022-04-25 00:00:00,4.84,4.851,4.674,4.802,363982.64,4.802,['hanging man'],None,0.2146892655367251,0.062146892655368054,0.7231638418079068,5.04215,0
2022-04-25 04:00:00,4.803,4.803,4.509,4.523,465872.04,4.523,['three black crows'],None,0.9523809523809545,0.0,0.04761904761904546,5.00815,0
2022-04-25 08:00:00,4.523,4.735,4.505,4.725,323964.18,4.725,[],None,0.8782608695652155,0.043478260869568075,0.07826086956521636,4.984450000000001,0
2022-04-25 12:00:00,4.728,4.991,4.631,4.709,471036.37,4.709,[],None,0.052777777777778215,0.7305555555555564,0.21666666666666534,4.9582999999999995,0
2022-04-25 16:00:00,4.709,5.183,4.684,5.114,649118.28,5.114,['bullish engulfing'],None,0.811623246492987,0.13827655310621242,0.05010020040080057,4.9546,0
2022-04-25 20:00:00,5.114,5.29,4.965,5.013,602341.98,5.013,['shooting star'],None,0.3107692307692305,0.5415384615384617,0.14769230769230773,4.95055,0
2022-04-26 00:00:00,5.015,5.25,5.013,5.091,364337.57,5.091,['inverse hammer'],None,0.3206751054852341,0.670886075949366,0.008438818565399912,4.9475999999999996,0
2022-04-26 04:00:00,5.092,5.171,4.979,5.028,321363.28,5.028,[],None,0.3333333333333333,0.4114583333333362,0.25520833333333043,4.9418,0
2022-04-26 08:00:00,5.03,5.11,4.93,5.051,333889.33,5.051,['spanning top'],None,0.11666666666666577,0.3277777777777776,0.5555555555555567,4.9397,0
2022-04-26 12:00:00,5.047,5.1,4.65,4.685,790941.44,4.685,[],None,0.804444444444446,0.11777777777777783,0.07777777777777624,4.9216,0
2022-04-26 16:00:00,4.689,4.91,4.552,4.66,635252.62,4.66,[],None,0.08100558659217841,0.6173184357541892,0.30167597765363235,4.9018999999999995,0
2022-04-26 20:00:00,4.665,4.832,4.588,4.621,292470.83,4.621,"['three black crows', 'shooting star']",None,0.18032786885245752,0.6844262295081966,0.13524590163934588,4.87855,0
2022-04-27 00:00:00,4.623,4.716,4.556,4.63,202156.43,4.63,[],None,0.043749999999997916,0.5375000000000014,0.4187500000000007,4.856299999999999,0
2022-04-27 04:00:00,4.63,4.879,4.612,4.826,221729.61,4.826,[],None,0.7340823970037458,0.19850187265917618,0.06741573033707801,4.8505,0
2022-04-27 08:00:00,4.827,4.844,4.669,4.684,266452.64,4.684,[],None,0.8171428571428526,0.09714285714285874,0.08571428571428862,4.83235,0
2022-04-27 12:00:00,4.682,4.8,4.61,4.7,367876.6,4.7,['spanning top'],None,0.09473684210526233,0.5263157894736837,0.378947368421054,4.8193,0
2022-04-27 16:00:00,4.704,4.741,4.605,4.608,267275.93,4.608,['bearish engulfing'],None,0.7058823529411811,0.27205882352941274,0.022058823529406194,4.805300000000001,0
2022-04-27 20:00:00,4.608,4.7,4.6,4.686,186126.71,4.686,[],None,0.7799999999999988,0.1400000000000016,0.07999999999999964,4.7963499999999994,0
2022-04-28 00:00:00,4.684,4.812,4.651,4.725,174797.2,4.725,[],None,0.25465838509316374,0.5403726708074558,0.20496894409938052,4.78625,0
2022-04-28 04:00:00,4.725,4.8,4.714,4.768,124784.33,4.768,['three white soldiers'],None,0.5000000000000052,0.37209302325581683,0.127906976744178,4.782449999999999,0
2022-04-28 08:00:00,4.767,4.818,4.752,4.785,214159.59,4.785,"['spanning top', 'three white soldiers']",None,0.27272727272727026,0.4999999999999933,0.22727272727273645,4.7816,0
2022-04-28 12:00:00,4.784,4.797,4.551,4.691,411790.89,4.691,['hanging man'],None,0.37804878048780544,0.052845528455284244,0.5691056910569103,4.79,0
2022-04-28 16:00:00,4.692,4.8,4.626,4.72,324395.44,4.72,['spanning top'],None,0.1609195402298831,0.4597701149425305,0.3793103448275864,4.78975,0
2022-04-28 20:00:00,4.72,4.723,4.61,4.654,182521.58,4.654,['bearish engulfing'],None,0.5840707964601779,0.026548672566372795,0.3893805309734493,4.787,0
2022-04-29 00:00:00,4.656,4.681,4.567,4.599,109468.48,4.599,[],None,0.4999999999999961,0.21929824561403843,0.28070175438596545,4.7612499999999995,0
2022-04-29 04:00:00,4.599,4.787,4.558,4.631,195620.55,4.631,['inverse hammer'],None,0.13973799126637562,0.6812227074235792,0.1790393013100452,4.74215,0
2022-04-29 08:00:00,4.63,4.642,4.5,4.513,240916.33,4.513,[],None,0.8239436619718289,0.08450704225352412,0.09154929577464696,4.71325,0
2022-04-29 12:00:00,4.515,4.65,4.5,4.515,348536.18,4.515,['doji'],None,0.0,0.9000000000000024,0.09999999999999763,4.6876,0
2022-04-29 16:00:00,4.515,4.543,4.032,4.108,660656.45,4.108,['bearish engulfing'],None,0.796477495107632,0.05479452054794611,0.14872798434442192,4.6404499999999995,0
2022-04-29 20:00:00,4.102,4.268,4.023,4.058,705769.58,4.058,['shooting star'],None,0.17959183673469578,0.6775510204081608,0.14285714285714338,4.6091,0
2022-04-30 00:00:00,4.06,4.136,4.01,4.133,368647.64,4.133,[],None,0.579365079365081,0.023809523809524648,0.39682539682539436,4.58275,0
2022-04-30 04:00:00,4.135,4.401,4.102,4.109,414506.28,4.109,[],None,0.08695652173912992,0.8896321070234129,0.02341137123745714,4.55715,0
2022-04-30 08:00:00,4.108,4.121,4.04,4.048,259906.02,4.048,[],None,0.7407407407407323,0.16049382716050276,0.09876543209876502,4.52805,0
2022-04-30 12:00:00,4.049,4.062,3.825,3.871,792566.83,3.871,['three black crows'],None,0.7510548523206764,0.054852320675105044,0.19409282700421857,4.4803,0
2022-04-30 16:00:00,3.87,3.927,3.55,3.82,1123648.43,3.82,"['three black crows', 'hanging man']",None,0.13262599469496084,0.15119363395225438,0.7161803713527848,4.4371,0
2022-04-30 20:00:00,3.824,3.918,3.517,3.552,634405.65,3.552,['three black crows'],None,0.6783042394014953,0.2344139650872824,0.08728179551122224,4.3797,0
2022-05-01 00:00:00,3.552,3.89,3.515,3.831,813758.81,3.831,['bullish engulfing'],None,0.7439999999999998,0.15733333333333377,0.09866666666666646,4.34085,0
2022-05-01 04:00:00,3.831,3.936,3.731,3.791,445485.75,3.791,[],None,0.1951219512195123,0.5121951219512193,0.29268292682926844,4.2961,0
2022-05-01 08:00:00,3.79,3.868,3.773,3.801,240379.49,3.801,"['spanning top', 'inverse hammer']",None,0.11578947368421211,0.7052631578947358,0.17894736842105208,4.2499,0
2022-05-01 12:00:00,3.799,3.99,3.748,3.971,320849.16,3.971,[],None,0.7107438016528932,0.0785123966942154,0.2107438016528914,4.210050000000001,0
2022-05-01 16:00:00,3.968,4.1,3.761,3.811,876930.57,3.811,[],None,0.46312684365781787,0.38938053097345093,0.14749262536873126,4.16135,0
2022-05-01 20:00:00,3.81,3.946,3.784,3.907,361546.77,3.907,[],None,0.5987654320987639,0.2407407407407411,0.16049382716049498,4.12215,0
2022-05-02 00:00:00,3.907,4.08,3.861,3.881,452791.71,3.881,['shooting star'],None,0.11872146118721581,0.7899543378995441,0.09132420091324012,4.0802000000000005,0
2022-05-02 04:00:00,3.877,3.964,3.864,3.889,240487.38,3.889,"['spanning top', 'inverse hammer']",None,0.12,0.7500000000000011,0.1299999999999989,4.04195,0
2022-05-02 08:00:00,3.889,3.928,3.751,3.769,320968.25,3.769,['bearish engulfing'],None,0.6779661016949132,0.22033898305084823,0.10169491525423861,4.00045,0
2022-05-02 12:00:00,3.769,3.892,3.731,3.855,430876.42,3.855,[],None,0.5341614906832288,0.22981366459627275,0.23602484472049845,3.9616499999999997,0
2022-05-02 16:00:00,3.854,3.855,3.663,3.741,471421.18,3.741,[],None,0.5885416666666661,0.005208333333332755,0.40625000000000117,3.92305,0
2022-05-02 20:00:00,3.742,3.815,3.702,3.788,135110.87,3.788,[],None,0.4070796460176975,0.23893805309734634,0.3539823008849561,3.8867,0
2022-05-03 00:00:00,3.786,3.977,3.729,3.873,313556.19,3.873,[],None,0.3508064516129043,0.4193548387096764,0.22983870967741932,3.8749499999999997,0
2022-05-03 04:00:00,3.873,4.02,3.858,3.933,299263.57,3.933,"['three white soldiers', 'inverse hammer']",None,0.37037037037036913,0.5370370370370372,0.09259259259259366,3.8687000000000005,0
2022-05-03 08:00:00,3.934,3.982,3.85,3.97,257929.09,3.97,"['three white soldiers', 'hammer']",None,0.2727272727272727,0.09090909090909091,0.6363636363636364,3.86055,0
2022-05-03 12:00:00,3.973,4.088,3.891,3.958,374912.4,3.958,['spanning top'],None,0.07614213197969379,0.5837563451776658,0.34010152284264034,3.853,0
2022-05-03 16:00:00,3.958,3.985,3.814,3.849,389072.74,3.849,[],None,0.6374269005847959,0.15789473684210362,0.20467836257310046,3.8430500000000003,0
2022-05-03 20:00:00,3.842,3.938,3.762,3.829,267901.48,3.829,"['three black crows', 'spanning top']",None,0.07386363636363573,0.5454545454545454,0.3806818181818188,3.8409500000000003,0
2022-05-04 00:00:00,3.831,3.919,3.803,3.882,144691.61,3.882,[],None,0.43965517241379404,0.31896551724137834,0.2413793103448276,3.84405,0
2022-05-04 04:00:00,3.882,3.958,3.863,3.944,193498.61,3.944,[],None,0.6526315789473653,0.14736842105263376,0.20000000000000093,3.86365,0
2022-05-04 08:00:00,3.947,4.02,3.876,3.932,436216.77,3.932,['spanning top'],None,0.10416666666666775,0.5069444444444422,0.38888888888889006,3.8686999999999996,0
2022-05-04 12:00:00,3.932,3.96,3.825,3.87,401362.76,3.87,[],None,0.45925925925925876,0.20740740740740793,0.3333333333333333,3.87265,0
2022-05-04 16:00:00,3.868,4.39,3.84,4.264,953739.05,4.264,['bullish engulfing'],None,0.7200000000000009,0.22909090909090815,0.05090909090909097,3.8958,0
2022-05-04 20:00:00,4.26,4.334,4.17,4.227,391788.82,4.227,[],None,0.2012195121951191,0.4512195121951218,0.34756097560975907,3.9086,0
2022-05-05 00:00:00,4.225,4.273,4.191,4.255,184031.59,4.255,['piercing line'],None,0.3658536585365891,0.2195121951219491,0.41463414634146184,3.9308,0
2022-05-05 04:00:00,4.255,4.266,4.051,4.103,288163.57,4.103,['bearish engulfing'],None,0.7069767441860476,0.051162790697675015,0.24186046511627737,3.9406,0
2022-05-05 08:00:00,4.105,4.154,4.029,4.054,304714.36,4.054,[],None,0.40800000000000125,0.3919999999999959,0.20000000000000284,3.9492500000000006,0
2022-05-05 12:00:00,4.056,4.083,3.573,3.66,933769.51,3.66,['three black crows'],None,0.7764705882352936,0.05294117647058848,0.17058823529411793,3.9378,0
2022-05-05 16:00:00,3.656,3.802,3.556,3.695,721452.84,3.695,[],None,0.15853658536585244,0.4349593495934968,0.4065040650406508,3.9341,0
2022-05-05 20:00:00,3.688,3.753,3.631,3.719,343040.21,3.719,[],None,0.2540983606557345,0.27868852459016524,0.46721311475410027,3.9273000000000002,0
2022-05-06 00:00:00,3.721,3.733,3.533,3.632,390845.82,3.632,['bearish engulfing'],None,0.44499999999999945,0.06,0.49500000000000055,3.92185,1
2022-05-06 04:00:00,3.636,3.662,3.519,3.608,255453.35,3.608,"['spanning top', 'hanging man']",sell,0.19580419580419625,0.18181818181818069,0.6223776223776231,3.91285,1
2022-05-06 08:00:00,3.606,3.633,3.53,3.558,266310.62,3.558,['three black crows'],sell,0.46601941747572767,0.26213592233009786,0.27184466019417447,3.8971000000000005,1
2022-05-06 12:00:00,3.556,3.644,3.45,3.571,564338.2,3.571,['spanning top'],None,0.07731958762886663,0.3762886597938143,0.5463917525773191,3.879,1
2022-05-06 16:00:00,3.571,3.644,3.553,3.62,288434.14,3.62,[],None,0.5384615384615365,0.2637362637362634,0.1978021978022,3.8614999999999995,1
2022-05-06 20:00:00,3.62,3.644,3.567,3.576,144501.03,3.576,[],None,0.5714285714285723,0.3116883116883121,0.1168831168831156,3.8424,1
2022-05-07 00:00:00,3.576,3.6,3.489,3.494,137249.07,3.494,[],None,0.738738738738736,0.216216216216216,0.045045045045048,3.8246499999999997,0
2022-05-07 04:00:00,3.494,3.544,3.454,3.504,218956.23,3.504,['spanning top'],None,0.11111111111110891,0.44444444444444553,0.44444444444444553,3.8084000000000002,0
2022-05-07 08:00:00,3.509,3.574,3.496,3.565,178247.77,3.565,[],None,0.71794871794872,0.1153846153846143,0.1666666666666657,3.79255,0
2022-05-07 12:00:00,3.562,3.591,3.517,3.557,129066.74,3.557,['bearish harami'],None,0.06756756756756586,0.3918918918918952,0.5405405405405389,3.7732000000000006,0
2022-05-07 16:00:00,3.556,3.568,3.479,3.508,152551.49,3.508,[],None,0.5393258426966299,0.13483146067415747,0.32584269662921267,3.7520000000000002,0
2022-05-07 20:00:00,3.507,3.519,3.386,3.477,321788.16,3.477,['hanging man'],None,0.22556390977443794,0.09022556390977451,0.6842105263157875,3.7323500000000003,0
2022-05-08 00:00:00,3.476,3.505,3.081,3.22,715743.24,3.22,['three black crows'],None,0.6037735849056599,0.06839622641509414,0.3278301886792459,3.6801500000000003,0
2022-05-08 04:00:00,3.22,3.34,3.103,3.22,565544.36,3.22,['doji'],None,0.0,0.50632911392405,0.49367088607595006,3.6298000000000004,0
2022-05-08 08:00:00,3.219,3.34,3.162,3.263,351939.43,3.263,"['morning star', 'bullish engulfing']",None,0.24719101123595535,0.43258426966292124,0.3202247191011234,3.5802,0
2022-05-08 12:00:00,3.263,3.272,3.13,3.172,524687.32,3.172,['bearish engulfing'],None,0.6408450704225339,0.06338028169014016,0.295774647887326,3.53365,0
2022-05-08 16:00:00,3.173,3.253,3.06,3.25,601395.94,3.25,['hammer'],None,0.3989637305699478,0.015544041450777786,0.5854922279792744,3.49345,0
2022-05-08 20:00:00,3.248,3.257,3.104,3.117,261759.54,3.117,[],None,0.8562091503267988,0.058823529411764025,0.08496732026143725,3.4662999999999995,0
2022-05-09 00:00:00,3.12,3.167,3.018,3.082,341052.49,3.082,[],None,0.25503355704698155,0.31543624161073625,0.4295302013422822,3.4356500000000003,0
2022-05-09 04:00:00,3.082,3.125,3.065,3.088,220285.98,3.088,[],None,0.1000000000000037,0.6166666666666648,0.2833333333333315,3.4040999999999997,0
2022-05-09 08:00:00,3.088,3.168,2.866,3.134,984321.35,3.134,['hammer'],None,0.15231788079470138,0.11258278145695447,0.7350993377483441,3.3792,0
2022-05-09 12:00:00,3.134,3.183,2.908,2.966,1611263.55,2.966,['bearish engulfing'],None,0.6109090909090901,0.178181818181818,0.21090909090909196,3.3471,0
2022-05-09 16:00:00,2.964,3.004,2.67,2.724,1334916.03,2.724,[],None,0.7185628742514961,0.11976047904191625,0.1616766467065876,3.3054,0
2022-05-09 20:00:00,2.727,2.956,2.602,2.615,678271.17,2.615,"['three black crows', 'shooting star']",None,0.31638418079095937,0.6468926553672317,0.036723163841808876,3.2576,0
2022-05-10 00:00:00,2.61,2.677,2.44,2.454,1291535.96,2.454,['three black crows'],None,0.6582278481012642,0.28270042194092887,0.05907172995780687,3.1993,0
2022-05-10 04:00:00,2.452,2.9,2.432,2.664,1353385.73,2.664,['bullish engulfing'],None,0.45299145299145344,0.5042735042735038,0.04273504273504278,3.1536999999999997,0
2022-05-10 08:00:00,2.664,2.838,2.658,2.814,756926.1,2.814,[],None,0.8333333333333321,0.13333333333333333,0.03333333333333457,3.1197,0
2022-05-10 12:00:00,2.81,2.921,2.58,2.685,787487.82,2.685,[],None,0.366568914956012,0.32551319648093796,0.30791788856305,3.0787500000000003,0
2022-05-10 16:00:00,2.685,2.808,2.6,2.642,412278.58,2.642,[],None,0.20673076923077022,0.5913461538461535,0.2019230769230763,3.0326,0
2022-05-10 20:00:00,2.639,2.648,2.415,2.474,624247.61,2.474,['three black crows'],None,0.7081545064377662,0.03862660944206153,0.2532188841201723,2.97845,0
2022-05-11 00:00:00,2.469,2.642,2.41,2.474,679450.04,2.474,[],None,0.02155172413793251,0.7241379310344822,0.25431034482758524,2.92675,0
